,日期索引,入流过程
2022/7/21,21,23445.15072
2022/7/22,21,29135.02858
2022/7/23,21,29058.39759
2022/7/24,21,17836.88187
2022/7/25,21,24325.30169
2022/7/26,21,26476.63231
2022/7/27,21,25139.45415
2022/7/28,21,24837.59659
2022/7/29,21,17275.61416
2022/7/30,21,21360.80639
2022/7/31,21,24849.90555
2022/8/1,22,36069.23888
2022/8/2,22,29287.26187
2022/8/3,22,31246.57291
2022/8/4,22,28468.754
2022/8/5,22,28145.08003
2022/8/6,22,22246.28762
2022/8/7,22,32978.33114
2022/8/8,22,24890.69991
2022/8/9,22,21537.63784
2022/8/10,22,24338.04342
2022/8/11,23,19149.42866
2022/8/12,23,16879.37348
2022/8/13,23,20128.79639
2022/8/14,23,31315.64454
2022/8/15,23,28249.22182
2022/8/16,23,17259.49925
2022/8/17,23,25764.91496
2022/8/18,23,20797.96668
2022/8/19,23,25877.93183
2022/8/20,23,20126.85017
2022/8/21,24,28984.41796
2022/8/22,24,20567.72386
2022/8/23,24,29705.49881
2022/8/24,24,30352.76964
2022/8/25,24,19618.62854
2022/8/26,24,17355.37072
2022/8/27,24,22289.85766
2022/8/28,24,26479.00142
2022/8/29,24,25595.26777
2022/8/30,24,19972.28334
2022/8/31,24,23860.82543
2022/9/1,25,24449.39075
2022/9/2,25,25778.57913
2022/9/3,25,23631.5526
2022/9/4,25,22496.99858
2022/9/5,25,24022.28578
2022/9/6,25,23841.79144
2022/9/7,25,27804.31853
2022/9/8,25,22695.28161
2022/9/9,25,21049.20581
2022/9/10,25,25655.89818
2022/9/11,26,23030.507
2022/9/12,26,18239.83896
2022/9/13,26,21262.02241
2022/9/14,26,20549.89227
2022/9/15,26,21879.49806
2022/9/16,26,22393.95642
2022/9/17,26,24878.58105
2022/9/18,26,24130.33428
2022/9/19,26,23640.40176
2022/9/20,26,23869.03173
2022/9/21,27,24611.98862
2022/9/22,27,19922.29141
2022/9/23,27,19385.26018
2022/9/24,27,20582.38634
2022/9/25,27,17829.086
2022/9/26,27,21704.87983
2022/9/27,27,18341.59555
2022/9/28,27,19820.4591
2022/9/29,27,18283.2997
2022/9/30,27,14452.47008
2022/10/1,28,11624.83427
2022/10/2,28,13259.14288
2022/10/3,28,13903.2155
2022/10/4,28,14575.25086
2022/10/5,28,12290.63899
2022/10/6,28,13958.10717
2022/10/7,28,13861.10381
2022/10/8,28,16395.40819
2022/10/9,28,18801.02937
2022/10/10,28,14755.50616
2022/10/11,29,13581.85834
2022/10/12,29,10882.00674
2022/10/13,29,12058.94578
2022/10/14,29,12654.00609
2022/10/15,29,12536.21269
2022/10/16,29,12774.60748
2022/10/17,29,15114.27948
2022/10/18,29,15958.55736
2022/10/19,29,16926.24271
2022/10/20,29,16732.20896
2022/10/21,30,18421.99902
2022/10/22,30,14263.97019
2022/10/23,30,11553.03642
2022/10/24,30,14035.06731
2022/10/25,30,16621.83145
2022/10/26,30,14334.14685
2022/10/27,30,13190.59863
2022/10/28,30,13598.81468
2022/10/29,30,13600.54133
2022/10/30,30,12333.11628
2022/10/31,30,9396.157319
2022/11/1,31,8415.47173
2022/11/2,31,9934.203035
2022/11/3,31,10186.5392
2022/11/4,31,11444.78183
2022/11/5,31,10463.13601
2022/11/6,31,8082.25239
2022/11/7,31,8621.691445
2022/11/8,31,9622.61803
2022/11/9,31,9550.309671
2022/11/10,31,8931.924652
2022/11/11,32,9244.145311
2022/11/12,32,10755.44235
2022/11/13,32,8749.01679
2022/11/14,32,9284.526341
2022/11/15,32,8739.589432
2022/11/16,32,9154.506146
2022/11/17,32,10044.43736
2022/11/18,32,8710.237358
2022/11/19,32,8477.770504
2022/11/20,32,8000.594375
2022/11/21,33,7252.914982
2022/11/22,33,6844.321014
2022/11/23,33,7779.452106
2022/11/24,33,6421.881235
2022/11/25,33,7046.750294
2022/11/26,33,6959.153417
2022/11/27,33,7272.050595
2022/11/28,33,6341.461413
2022/11/29,33,5072.694029
2022/11/30,33,5071.046369
2022/12/1,34,5885.81189
2022/12/2,34,6741.049553
2022/12/3,34,5580.615964
2022/12/4,34,6031.99898
2022/12/5,34,6173.234666
2022/12/6,34,6713.687198
2022/12/7,34,6744.36565
2022/12/8,34,7660.246878
2022/12/9,34,7015.132199
2022/12/10,34,7245.999181
2022/12/11,35,7846.493327
2022/12/12,35,5973.534986
2022/12/13,35,5319.480193
2022/12/14,35,5574.139332
2022/12/15,35,6809.249294
2022/12/16,35,6206.353436
2022/12/17,35,6426.032542
2022/12/18,35,5889.738428
2022/12/19,35,5782.447198
2022/12/20,35,5883.655257
2022/12/21,36,6329.849797
2022/12/22,36,5884.39708
2022/12/23,36,7106.762974
2022/12/24,36,5526.528568
2022/12/25,36,6563.184964
2022/12/26,36,5818.171178
2022/12/27,36,6367.146751
2022/12/28,36,7126.130945
2022/12/29,36,5680.33535
2022/12/30,36,5813.634047
2022/12/31,36,5575.728125
2023/1/1,1,5433.874648
2023/1/2,1,5951.898304
2023/1/3,1,5097.715454
2023/1/4,1,4439.572553
2023/1/5,1,4538.482109
2023/1/6,1,4811.362194
2023/1/7,1,4668.354914
2023/1/8,1,4613.300288
2023/1/9,1,4830.935872
2023/1/10,1,5218.110265
2023/1/11,2,4879.594507
2023/1/12,2,4672.144378
2023/1/13,2,4321.151104
2023/1/14,2,4157.353498
2023/1/15,2,4838.621471
2023/1/16,2,5136.60495
2023/1/17,2,4833.168069
2023/1/18,2,5112.949372
2023/1/19,2,5239.821739
2023/1/20,2,4437.815809
2023/1/21,3,5225.731911
2023/1/22,3,4480.003081
2023/1/23,3,5041.048773
2023/1/24,3,5085.141885
2023/1/25,3,5190.70658
2023/1/26,3,5248.69494
2023/1/27,3,4580.967578
2023/1/28,3,5637.289773
2023/1/29,3,5043.464245
2023/1/30,3,4646.295858
2023/1/31,3,4235.191905
2023/2/1,4,5213.137791
2023/2/2,4,5320.682275
2023/2/3,4,4259.750004
2023/2/4,4,4867.750526
2023/2/5,4,5540.522701
2023/2/6,4,4517.771892
2023/2/7,4,4338.260697
2023/2/8,4,4056.004764
2023/2/9,4,4757.977858
2023/2/10,4,4969.876077
2023/2/11,5,5714.029858
2023/2/12,5,4796.551248
2023/2/13,5,5270.549066
2023/2/14,5,5129.525102
2023/2/15,5,4577.680908
2023/2/16,5,5240.474212
2023/2/17,5,4608.644947
2023/2/18,5,5025.031941
2023/2/19,5,5147.682713
2023/2/20,5,5739.609636
2023/2/21,6,4931.285573
2023/2/22,6,4624.542643
2023/2/23,6,4933.410514
2023/2/24,6,3932.955883
2023/2/25,6,4803.982784
2023/2/26,6,4816.385141
2023/2/27,6,4566.899092
2023/2/28,6,5097.835549
2023/3/1,7,4743.75201
2023/3/2,7,3940.861864
2023/3/3,7,4600.804459
2023/3/4,7,4170.340306
2023/3/5,7,4983.127174
2023/3/6,7,4140.906297
2023/3/7,7,4735.587457
2023/3/8,7,4445.794923
2023/3/9,7,4718.318401
2023/3/10,7,5175.470166
2023/3/11,8,5507.850813
2023/3/12,8,4966.55584
2023/3/13,8,5481.663637
2023/3/14,8,5238.087437
2023/3/15,8,5751.904663
2023/3/16,8,6803.948935
2023/3/17,8,5812.649391
2023/3/18,8,5196.964678
2023/3/19,8,4789.535703
2023/3/20,8,4986.798335
2023/3/21,9,5626.185229
2023/3/22,9,6258.650506
2023/3/23,9,5702.21938
2023/3/24,9,6112.163862
2023/3/25,9,5073.44421
2023/3/26,9,4991.158899
2023/3/27,9,4759.101473
2023/3/28,9,4830.524112
2023/3/29,9,5204.661845
2023/3/30,9,6301.341396
2023/3/31,9,5946.924522
2023/4/1,10,5557.918213
2023/4/2,10,5193.665407
2023/4/3,10,5206.20219
2023/4/4,10,6104.399123
2023/4/5,10,5677.680611
2023/4/6,10,6763.065705
2023/4/7,10,6262.547769
2023/4/8,10,5490.73682
2023/4/9,10,5819.30411
2023/4/10,10,6162.903793
2023/4/11,11,4752.104513
2023/4/12,11,5832.57503
2023/4/13,11,6776.590089
2023/4/14,11,6292.297909
2023/4/15,11,7098.096481
2023/4/16,11,6325.488135
2023/4/17,11,6508.427032
2023/4/18,11,6699.818101
2023/4/19,11,5552.652544
2023/4/20,11,6198.365118
2023/4/21,12,6450.637355
2023/4/22,12,6827.844528
2023/4/23,12,5873.511198
2023/4/24,12,6903.883479
2023/4/25,12,7261.514179
2023/4/26,12,6900.749768
2023/4/27,12,7170.062528
2023/4/28,12,6001.75677
2023/4/29,12,7109.587682
2023/4/30,12,6822.557145
2023/5/1,13,6301.759008
2023/5/2,13,6286.465966
2023/5/3,13,6645.687426
2023/5/4,13,8052.188503
2023/5/5,13,8266.75898
2023/5/6,13,7311.232952
2023/5/7,13,6654.828237
2023/5/8,13,7560.315159
2023/5/9,13,8816.253037
2023/5/10,13,10509.26846
2023/5/11,14,10761.43323
2023/5/12,14,10609.68988
2023/5/13,14,9841.025148
2023/5/14,14,9483.737747
2023/5/15,14,9567.112662
2023/5/16,14,11089.14165
2023/5/17,14,11119.17873
2023/5/18,14,10472.54849
2023/5/19,14,9907.484818
2023/5/20,14,10405.94375
2023/5/21,15,9302.232989
2023/5/22,15,11194.73843
2023/5/23,15,11985.02248
2023/5/24,15,12948.94568
2023/5/25,15,14086.50116
2023/5/26,15,12845.22295
2023/5/27,15,10012.42126
2023/5/28,15,9558.773134
2023/5/29,15,10110.98849
2023/5/30,15,12180.5207
2023/5/31,15,13828.83045
2023/6/1,16,14143.02395
2023/6/2,16,15879.82173
2023/6/3,16,15981.48492
2023/6/4,16,17496.16053
2023/6/5,16,16810.60655
2023/6/6,16,15212.14306
2023/6/7,16,15852.91701
2023/6/8,16,15426.7479
2023/6/9,16,16641.72364
2023/6/10,16,16197.94173
2023/6/11,17,18514.96884
2023/6/12,17,16145.54914
2023/6/13,17,14335.62069
2023/6/14,17,17059.89824
2023/6/15,17,16693.332
2023/6/16,17,15912.22029
2023/6/17,17,15203.01488
2023/6/18,17,15250.02243
2023/6/19,17,15475.69533
2023/6/20,17,14600.03203
2023/6/21,18,16306.29132
2023/6/22,18,18277.86957
2023/6/23,18,18840.65479
2023/6/24,18,15093.12831
2023/6/25,18,17004.33472
2023/6/26,18,16936.78643
2023/6/27,18,15877.35778
2023/6/28,18,23124.18631
2023/6/29,18,17973.43264
2023/6/30,18,17740.23259
2023/7/1,19,18614.21954
2023/7/2,19,16001.84278
2023/7/3,19,20030.72553
2023/7/4,19,20218.08607
2023/7/5,19,19334.87693
2023/7/6,19,19182.04312
2023/7/7,19,19295.05159
2023/7/8,19,29545.0602
2023/7/9,19,15792.51051
2023/7/10,19,17989.20802
2023/7/11,20,15461.23506
2023/7/12,20,19582.64774
2023/7/13,20,21954.47242
2023/7/14,20,25697.69712
2023/7/15,20,20484.68618
2023/7/16,20,17628.69563
2023/7/17,20,18966.99848
2023/7/18,20,19429.68204
2023/7/19,20,25528.12696
2023/7/20,20,16074.12371
2023/7/21,21,21913.98798
2023/7/22,21,21071.09114
2023/7/23,21,21840.7721
2023/7/24,21,24182.73881
2023/7/25,21,22088.0066
2023/7/26,21,17830.71519
2023/7/27,21,23436.51442
2023/7/28,21,22596.19416
2023/7/29,21,20916.99927
2023/7/30,21,16951.6161
2023/7/31,21,23954.43173
2023/8/1,22,19930.09609
2023/8/2,22,26849.53735
2023/8/3,22,25516.73683
2023/8/4,22,15504.24749
2023/8/5,22,18699.18722
2023/8/6,22,12188.44715
2023/8/7,22,18530.27563
2023/8/8,22,21114.38771
2023/8/9,22,15022.49268
2023/8/10,22,16730.00998
2023/8/11,23,18656.53157
2023/8/12,23,20173.3482
2023/8/13,23,22741.18741
2023/8/14,23,20276.22278
2023/8/15,23,14771.48723
2023/8/16,23,21697.05537
2023/8/17,23,18959.80297
2023/8/18,23,20503.74544
2023/8/19,23,20414.1357
2023/8/20,23,20878.92934
2023/8/21,24,27986.54708
2023/8/22,24,22848.90288
2023/8/23,24,22039.67236
2023/8/24,24,12270.90936
2023/8/25,24,18484.47621
2023/8/26,24,16417.19878
2023/8/27,24,20788.45822
2023/8/28,24,21086.44633
2023/8/29,24,19504.67062
2023/8/30,24,20601.83692
2023/8/31,24,14979.32509
2023/9/1,25,22626.45088
2023/9/2,25,17164.15168
2023/9/3,25,18823.09912
2023/9/4,25,20113.76802
2023/9/5,25,23004.39482
2023/9/6,25,22400.10441
2023/9/7,25,17667.5486
2023/9/8,25,15771.16941
2023/9/9,25,18518.17501
2023/9/10,25,19899.80276
2023/9/11,26,19762.05969
2023/9/12,26,15621.78858
2023/9/13,26,13852.43167
2023/9/14,26,17113.84494
2023/9/15,26,19790.9566
2023/9/16,26,15199.9059
2023/9/17,26,15977.30819
2023/9/18,26,16861.73331
2023/9/19,26,14377.38795
2023/9/20,26,13038.66168
2023/9/21,27,10604.26474
2023/9/22,27,12699.4556
2023/9/23,27,15656.9851
2023/9/24,27,15759.80695
2023/9/25,27,16089.27183
2023/9/26,27,17347.21012
2023/9/27,27,15762.40132
2023/9/28,27,14416.87108
2023/9/29,27,17379.68996
2023/9/30,27,17711.01083
2023/10/1,28,17659.25315
2023/10/2,28,14898.73335
2023/10/3,28,14363.05654
2023/10/4,28,15136.59329
2023/10/5,28,14693.67329
2023/10/6,28,17653.13849
2023/10/7,28,15874.56999
2023/10/8,28,19187.78745
2023/10/9,28,15791.27018
2023/10/10,28,18096.93306
2023/10/11,29,13670.5067
2023/10/12,29,12502.44999
2023/10/13,29,14710.36369
2023/10/14,29,12988.0476
2023/10/15,29,13518.02651
2023/10/16,29,12838.77174
2023/10/17,29,10549.20995
2023/10/18,29,11729.57252
2023/10/19,29,14096.08816
2023/10/20,29,13365.27474
2023/10/21,30,12398.72698
2023/10/22,30,11266.12781
2023/10/23,30,10691.99449
2023/10/24,30,11634.88748
2023/10/25,30,9125.689356
2023/10/26,30,10434.87534
2023/10/27,30,12699.93674
2023/10/28,30,11733.7703
2023/10/29,30,9262.880084
2023/10/30,30,10326.96696
2023/10/31,30,10002.84252
2023/11/1,31,8954.980679
2023/11/2,31,11112.39284
2023/11/3,31,13396.99203
2023/11/4,31,15392.49992
2023/11/5,31,13437.03033
2023/11/6,31,11382.58082
2023/11/7,31,10820.36911
2023/11/8,31,9982.431337
2023/11/9,31,9791.722996
2023/11/10,31,9048.896252
2023/11/11,32,8610.75268
2023/11/12,32,9009.218992
2023/11/13,32,10448.00423
2023/11/14,32,9791.648762
2023/11/15,32,7466.202196
2023/11/16,32,5818.468891
2023/11/17,32,7267.568451
2023/11/18,32,6862.99319
2023/11/19,32,7060.243815
2023/11/20,32,6807.470147
2023/11/21,33,7572.460763
2023/11/22,33,8724.128817
2023/11/23,33,7590.367913
2023/11/24,33,6894.063845
2023/11/25,33,7745.259461
2023/11/26,33,5927.470304
2023/11/27,33,6716.814469
2023/11/28,33,5155.289293
2023/11/29,33,5463.096963
2023/11/30,33,5687.750465
2023/12/1,34,6205.752048
2023/12/2,34,5613.91151
2023/12/3,34,5855.02008
2023/12/4,34,6363.610093
2023/12/5,34,5304.271391
2023/12/6,34,5461.323652
2023/12/7,34,5427.854601
2023/12/8,34,6055.727955
2023/12/9,34,6183.926964
2023/12/10,34,6034.668477
2023/12/11,35,6938.343881
2023/12/12,35,6125.142146
2023/12/13,35,4800.520923
2023/12/14,35,4574.624854
2023/12/15,35,4586.339862
2023/12/16,35,4693.442783
2023/12/17,35,4694.233372
2023/12/18,35,5151.741308
2023/12/19,35,4763.20214
2023/12/20,35,4856.598646
2023/12/21,36,4838.377987
2023/12/22,36,5968.945528
2023/12/23,36,6649.806035
2023/12/24,36,5445.417386
2023/12/25,36,5335.810883
2023/12/26,36,5134.939663
2023/12/27,36,4428.030612
2023/12/28,36,4986.870269
2023/12/29,36,5160.181489
2023/12/30,36,4683.484261
2023/12/31,36,4363.865403
2024/1/1,1,5117.333886
2024/1/2,1,5268.00469
2024/1/3,1,5887.814663
2024/1/4,1,5312.806776
2024/1/5,1,5183.936034
2024/1/6,1,5732.4268
2024/1/7,1,6422.159595
2024/1/8,1,5495.775061
2024/1/9,1,5062.440334
2024/1/10,1,5513.254052
2024/1/11,2,5713.237172
2024/1/12,2,4861.998319
2024/1/13,2,5420.52677
2024/1/14,2,5357.010656
2024/1/15,2,5767.389942
2024/1/16,2,4678.385035
2024/1/17,2,4846.957872
2024/1/18,2,5829.098793
2024/1/19,2,5471.540506
2024/1/20,2,5453.961807
2024/1/21,3,5681.030496
2024/1/22,3,4706.198532
2024/1/23,3,5497.565708
2024/1/24,3,5168.80529
2024/1/25,3,5859.436318
2024/1/26,3,6116.079908
2024/1/27,3,5973.707678
2024/1/28,3,4921.184044
2024/1/29,3,5939.684091
2024/1/30,3,5165.024338
2024/1/31,3,5385.629408
2024/2/1,4,5794.369615
2024/2/2,4,4790.249908
2024/2/3,4,5561.62422
2024/2/4,4,4825.736664
2024/2/5,4,5404.098712
2024/2/6,4,6143.756336
2024/2/7,4,5953.563831
2024/2/8,4,6503.038566
2024/2/9,4,6226.332416
2024/2/10,4,5354.575172
2024/2/11,5,5211.767961
2024/2/12,5,5217.212822
2024/2/13,5,5146.42484
2024/2/14,5,4954.98407
2024/2/15,5,4347.511726
2024/2/16,5,5315.670151
2024/2/17,5,5922.859212
2024/2/18,5,4879.36294
2024/2/19,5,5645.13565
2024/2/20,5,5378.717835
2024/2/21,6,5309.42555
2024/2/22,6,5083.323645
2024/2/23,6,5905.707674
2024/2/24,6,4724.776662
2024/2/25,6,5447.412758
2024/2/26,6,5545.391415
2024/2/27,6,5923.79704
2024/2/28,6,5279.340976
2024/2/29,6,5210.554185
2024/3/1,7,5792.961986
2024/3/2,7,6533.375561
2024/3/3,7,6295.890016
2024/3/4,7,4867.037027
2024/3/5,7,5437.547516
2024/3/6,7,5320.261294
2024/3/7,7,5343.660598
2024/3/8,7,5577.657045
2024/3/9,7,6563.360952
2024/3/10,7,5360.448286
2024/3/11,8,5762.291838
2024/3/12,8,6373.798604
2024/3/13,8,5736.891194
2024/3/14,8,6048.387315
2024/3/15,8,6983.774862
2024/3/16,8,5284.247813
2024/3/17,8,5519.605771
2024/3/18,8,5186.44092
2024/3/19,8,5701.867494
2024/3/20,8,5592.04364
2024/3/21,9,6420.268728
2024/3/22,9,6351.111358
2024/3/23,9,5894.993683
2024/3/24,9,5940.42653
2024/3/25,9,5586.70699
2024/3/26,9,5976.837227
2024/3/27,9,6670.530169
2024/3/28,9,6980.431454
2024/3/29,9,5943.037178
2024/3/30,9,6123.906977
2024/3/31,9,6246.930985
2024/4/1,10,6748.503569
2024/4/2,10,6351.514072
2024/4/3,10,6126.268639
2024/4/4,10,6614.096177
2024/4/5,10,6464.74759
2024/4/6,10,6926.298757
2024/4/7,10,5579.266556
2024/4/8,10,4942.319326
2024/4/9,10,5739.063201
2024/4/10,10,6484.742374
2024/4/11,11,6520.099839
2024/4/12,11,7489.704873
2024/4/13,11,7211.810921
2024/4/14,11,7555.287429
2024/4/15,11,6408.043082
2024/4/16,11,7719.580529
2024/4/17,11,9055.519182
2024/4/18,11,9245.759338
2024/4/19,11,9390.541865
2024/4/20,11,10827.74371
2024/4/21,12,8699.014388
2024/4/22,12,8687.714406
2024/4/23,12,6696.189332
2024/4/24,12,7677.834117
2024/4/25,12,7570.066604
2024/4/26,12,8733.879657
2024/4/27,12,7192.601899
2024/4/28,12,8441.738939
2024/4/29,12,9344.900824
2024/4/30,12,7628.856191
2024/5/1,13,7530.723737
2024/5/2,13,7122.10993
2024/5/3,13,7885.627205
2024/5/4,13,9562.934139
2024/5/5,13,9890.223913
2024/5/6,13,10418.59552
2024/5/7,13,12157.20141
2024/5/8,13,15181.54303
2024/5/9,13,12790.46908
2024/5/10,13,12696.25697
2024/5/11,14,14980.45431
2024/5/12,14,11941.93518
2024/5/13,14,13548.60555
2024/5/14,14,15658.8278
2024/5/15,14,14661.2414
2024/5/16,14,12108.42464
2024/5/17,14,11904.42924
2024/5/18,14,12687.09587
2024/5/19,14,14853.28714
2024/5/20,14,11863.46074
2024/5/21,15,13241.57168
2024/5/22,15,12762.73859
2024/5/23,15,14740.64286
2024/5/24,15,11647.24024
2024/5/25,15,13571.41669
2024/5/26,15,13299.26483
2024/5/27,15,16468.14785
2024/5/28,15,17827.535
2024/5/29,15,17484.31055
2024/5/30,15,16912.50981
2024/5/31,15,18399.07355
2024/6/1,16,18934.07767
2024/6/2,16,15644.59725
2024/6/3,16,12053.42854
2024/6/4,16,17592.74812
2024/6/5,16,17055.0749
2024/6/6,16,19722.13503
2024/6/7,16,16809.67883
2024/6/8,16,17409.47461
2024/6/9,16,18972.66022
2024/6/10,16,16074.20281
2024/6/11,17,16213.77013
2024/6/12,17,20266.56762
2024/6/13,17,16081.35904
2024/6/14,17,19372.34574
2024/6/15,17,16497.74543
2024/6/16,17,20102.10017
2024/6/17,17,20359.57364
2024/6/18,17,17633.03816
2024/6/19,17,17919.47915
2024/6/20,17,16797.90242
2024/6/21,18,17745.83016
2024/6/22,18,18769.80201
2024/6/23,18,18153.31184
2024/6/24,18,18570.46238
2024/6/25,18,19386.06072
2024/6/26,18,19301.71365
2024/6/27,18,20202.63431
2024/6/28,18,20300.28099
2024/6/29,18,24032.49654
2024/6/30,18,20032.13993
2024/7/1,19,19833.23933
2024/7/2,19,19909.75983
2024/7/3,19,21976.85844
2024/7/4,19,25582.52658
2024/7/5,19,22108.88319
2024/7/6,19,22224.94343
2024/7/7,19,22474.65693
2024/7/8,19,23145.46686
2024/7/9,19,20880.88329
2024/7/10,19,20423.5805
2024/7/11,20,17234.90594
2024/7/12,20,25429.01089
2024/7/13,20,23333.99811
2024/7/14,20,21268.09455
2024/7/15,20,22552.37349
2024/7/16,20,20097.87325
2024/7/17,20,19344.90368
2024/7/18,20,20329.27463
2024/7/19,20,24480.63013
2024/7/20,20,35156.59798
2024/7/21,21,23345.65042
2024/7/22,21,27132.15371
2024/7/23,21,28556.40181
2024/7/24,21,22925.85494
2024/7/25,21,26652.59461
2024/7/26,21,28738.67119
2024/7/27,21,20809.09058
2024/7/28,21,22645.45649
2024/7/29,21,24266.34024
2024/7/30,21,35371.4556
2024/7/31,21,22608.53906
2024/8/1,22,29954.94265
2024/8/2,22,33168.46256
2024/8/3,22,18518.6514
2024/8/4,22,16920.08795
2024/8/5,22,21634.1681
2024/8/6,22,21440.79769
2024/8/7,22,22368.25896
2024/8/8,22,14311.60254
2024/8/9,22,18837.00222
2024/8/10,22,22432.72067
2024/8/11,23,31144.74372
2024/8/12,23,20428.52968
2024/8/13,23,18198.11755
2024/8/14,23,22161.80156
2024/8/15,23,21981.99285
2024/8/16,23,25479.15119
2024/8/17,23,19907.42956
2024/8/18,23,24302.75891
2024/8/19,23,25095.03483
2024/8/20,23,20568.49802
2024/8/21,24,26842.74881
2024/8/22,24,42036.80068
2024/8/23,24,63150.23197
2024/8/24,24,27450.45942
2024/8/25,24,14063.63734
2024/8/26,24,21683.46742
2024/8/27,24,23018.36632
2024/8/28,24,23194.49843
2024/8/29,24,22885.42758
2024/8/30,24,25387.89053
2024/8/31,24,19205.92553
2024/9/1,25,22961.51577
2024/9/2,25,17448.93581
2024/9/3,25,15910.35363
2024/9/4,25,12594.89985
2024/9/5,25,15094.99113
2024/9/6,25,15012.563
2024/9/7,25,12968.99682
2024/9/8,25,15969.51891
2024/9/9,25,15073.74801
2024/9/10,25,18467.61172
2024/9/11,26,19858.27331
2024/9/12,26,19387.26554
2024/9/13,26,18325.47908
2024/9/14,26,22114.09501
2024/9/15,26,24087.60219
2024/9/16,26,18968.93527
2024/9/17,26,14438.46808
2024/9/18,26,11485.23285
2024/9/19,26,13918.9533
2024/9/20,26,12008.62038
2024/9/21,27,12089.55972
2024/9/22,27,13644.27669
2024/9/23,27,13289.99279
2024/9/24,27,13718.29799
2024/9/25,27,16475.52896
2024/9/26,27,16789.65395
2024/9/27,27,20404.54105
2024/9/28,27,16640.29524
2024/9/29,27,18101.58713
2024/9/30,27,14416.20068
2024/10/1,28,16914.08423
2024/10/2,28,20349.10368
2024/10/3,28,16888.80124
2024/10/4,28,20496.17739
2024/10/5,28,15999.81513
2024/10/6,28,18444.33645
2024/10/7,28,18023.423
2024/10/8,28,14591.43287
2024/10/9,28,13166.36468
2024/10/10,28,13789.61691
2024/10/11,29,14996.43224
2024/10/12,29,16664.05955
2024/10/13,29,17508.27051
2024/10/14,29,19055.48629
2024/10/15,29,14507.76091
2024/10/16,29,13997.73056
2024/10/17,29,11543.61722
2024/10/18,29,10261.70964
2024/10/19,29,10047.09501
2024/10/20,29,10624.80337
2024/10/21,30,11880.30805
2024/10/22,30,10858.95713
2024/10/23,30,10269.64686
2024/10/24,30,9758.643959
2024/10/25,30,10403.88647
